Case ID;Activity;Resource;AMOUNT_REQ;elapsed;Complete Timestamp;remtime;open_cases
173775;A_DECLINED;10913;10000;149940.0;2011-10-03 09:38:00;0.0;54
173778;A_SUBMITTED;112;10000;0.0;2011-10-01 16:49:31;141322.0;19
173778;A_PARTLYSUBMITTED;112;10000;0.0;2011-10-01 16:49:31;141322.0;19
173778;A_DECLINED;10971;10000;141322.0;2011-10-03 08:04:53;0.0;62
173781;A_SUBMITTED;112;1500;0.0;2011-10-01 17:10:34;141253.0;20
173781;A_PARTLYSUBMITTED;112;1500;0.0;2011-10-01 17:10:34;141253.0;20
173781;A_PREACCEPTED;112;1500;39.0;2011-10-01 17:11:13;141214.0;20
173781;A_DECLINED;11180;1500;141253.0;2011-10-03 08:24:47;0.0;59
173784;A_SUBMITTED;112;5000;0.0;2011-10-01 18:05:56;3869072.0;21
173784;A_PARTLYSUBMITTED;112;5000;1.0;2011-10-01 18:05:57;3869071.0;21
173784;A_PREACCEPTED;112;5000;46.0;2011-10-01 18:06:42;3869026.0;22
173784;A_ACCEPTED;11122;5000;253770.0;2011-10-04 16:35:26;3615302.0;112
173784;A_FINALIZED;11122;5000;253891.0;2011-10-04 16:37:27;3615181.0;113
173784;A_APPROVED;10609;5000;3869072.0;2011-11-15 11:50:28;0.0;677
173784;A_ACTIVATED;10609;5000;3869072.0;2011-11-15 11:50:28;0.0;677
173784;A_REGISTERED;10609;5000;3869072.0;2011-11-15 11:50:28;0.0;677
173787;A_SUBMITTED;112;5000;0.0;2011-10-01 18:06:01;1554352.0;22
173787;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-01 18:06:01;1554352.0;22
173787;A_PREACCEPTED;112;5000;45.0;2011-10-01 18:06:46;1554307.0;22
173787;A_ACCEPTED;11202;5000;138117.0;2011-10-03 08:27:58;1416235.0;58
173787;A_FINALIZED;11202;5000;138306.0;2011-10-03 08:31:07;1416046.0;57
173787;A_CANCELLED;11119;5000;1554352.0;2011-10-19 17:51:53;0.0;514
173790;A_SUBMITTED;112;5000;0.0;2011-10-01 18:14:15;760100.0;23
173790;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-01 18:14:15;760100.0;23
173790;A_PREACCEPTED;112;5000;42.0;2011-10-01 18:14:57;760058.0;23
173790;A_ACCEPTED;11120;5000;137446.0;2011-10-03 08:25:01;622654.0;59
173790;A_FINALIZED;11120;5000;137515.0;2011-10-03 08:26:10;622585.0;59
173790;A_APPROVED;10609;5000;760100.0;2011-10-10 13:22:35;0.0;326
173790;A_ACTIVATED;10609;5000;760100.0;2011-10-10 13:22:35;0.0;326
173790;A_REGISTERED;10609;5000;760100.0;2011-10-10 13:22:35;0.0;326
173796;A_SUBMITTED;112;15000;0.0;2011-10-01 19:19:11;767082.0;24
173796;A_PARTLYSUBMITTED;112;15000;1.0;2011-10-01 19:19:12;767081.0;24
173796;A_PREACCEPTED;112;15000;43.0;2011-10-01 19:19:54;767039.0;24
173796;A_ACCEPTED;11001;15000;139705.0;2011-10-03 10:07:36;627377.0;59
173796;A_FINALIZED;11001;15000;140202.0;2011-10-03 10:15:53;626880.0;58
173796;A_CANCELLED;11201;15000;767082.0;2011-10-10 16:23:53;0.0;320
173799;A_SUBMITTED;112;10000;0.0;2011-10-01 19:27:34;252172.0;25
173799;A_PARTLYSUBMITTED;112;10000;0.0;2011-10-01 19:27:34;252172.0;25
173799;A_PREACCEPTED;112;10000;51.0;2011-10-01 19:28:25;252121.0;25
173799;A_DECLINED;11121;10000;252172.0;2011-10-04 17:30:26;0.0;112
173802;A_SUBMITTED;112;25000;0.0;2011-10-01 19:35:21;131514.0;26
173802;A_PARTLYSUBMITTED;112;25000;0.0;2011-10-01 19:35:21;131514.0;26
173802;A_DECLINED;10971;25000;131514.0;2011-10-03 08:07:15;0.0;61
173805;A_SUBMITTED;112;5000;0.0;2011-10-01 20:07:54;2812042.0;27
173805;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-01 20:07:54;2812042.0;27
173805;A_PREACCEPTED;112;5000;50.0;2011-10-01 20:08:44;2811992.0;27
173805;A_ACCEPTED;11202;5000;132182.0;2011-10-03 08:50:56;2679860.0;54
173805;A_FINALIZED;11202;5000;132330.0;2011-10-03 08:53:24;2679712.0;55
173805;A_CANCELLED;112;5000;2812042.0;2011-11-03 08:15:16;0.0;664
173808;A_SUBMITTED;112;4000;0.0;2011-10-01 20:24:58;41.0;28
173808;A_PARTLYSUBMITTED;112;4000;1.0;2011-10-01 20:24:59;40.0;28
173808;A_DECLINED;112;4000;41.0;2011-10-01 20:25:39;0.0;27
173811;A_SUBMITTED;112;50000;0.0;2011-10-01 21:59:29;2805356.0;28
173811;A_PARTLYSUBMITTED;112;50000;0.0;2011-10-01 21:59:29;2805356.0;28
173811;A_PREACCEPTED;10971;50000;122985.0;2011-10-03 08:09:14;2682371.0;61
173811;A_ACCEPTED;11180;50000;132361.0;2011-10-03 10:45:30;2672995.0;59
173811;A_FINALIZED;11180;50000;132498.0;2011-10-03 10:47:47;2672858.0;59
173811;A_CANCELLED;112;50000;2805356.0;2011-11-03 08:15:25;0.0;661
173814;A_SUBMITTED;112;14542;0.0;2011-10-01 22:01:43;130441.0;29
173814;A_PARTLYSUBMITTED;112;14542;0.0;2011-10-01 22:01:43;130441.0;29
173814;A_PREACCEPTED;10971;14542;122947.0;2011-10-03 08:10:50;7494.0;61
173814;A_DECLINED;11120;14542;130441.0;2011-10-03 10:15:44;0.0;58
173817;A_SUBMITTED;112;7000;0.0;2011-10-01 23:57:28;807497.0;30
173817;A_PARTLYSUBMITTED;112;7000;1.0;2011-10-01 23:57:29;807496.0;30
173817;A_PREACCEPTED;112;7000;47.0;2011-10-01 23:58:15;807450.0;30
173817;A_ACCEPTED;11180;7000;117993.0;2011-10-03 08:44:01;689504.0;54
173817;A_FINALIZED;11180;7000;118510.0;2011-10-03 08:52:38;688987.0;54
173817;A_DECLINED;10609;7000;807497.0;2011-10-11 08:15:45;0.0;344
173820;A_SUBMITTED;112;7500;0.0;2011-10-02 00:39:06;44.0;31
173820;A_PARTLYSUBMITTED;112;7500;1.0;2011-10-02 00:39:07;43.0;31
173820;A_DECLINED;112;7500;44.0;2011-10-02 00:39:50;0.0;30
173823;A_SUBMITTED;112;15000;0.0;2011-10-02 08:23:29;951172.0;31
173823;A_PARTLYSUBMITTED;112;15000;1.0;2011-10-02 08:23:30;951171.0;31
173823;A_PREACCEPTED;112;15000;38.0;2011-10-02 08:24:07;951134.0;31
173823;A_ACCEPTED;11120;15000;88120.0;2011-10-03 08:52:09;863052.0;54
173823;A_FINALIZED;11120;15000;88442.0;2011-10-03 08:57:31;862730.0;55
173823;A_DECLINED;10138;15000;951172.0;2011-10-13 08:36:21;0.0;396
173826;A_SUBMITTED;112;13000;0.0;2011-10-02 08:39:10;104411.0;32
173826;A_PARTLYSUBMITTED;112;13000;1.0;2011-10-02 08:39:11;104410.0;32
173826;A_PREACCEPTED;11001;13000;86738.0;2011-10-03 08:44:48;17673.0;54
173826;A_DECLINED;10889;13000;104411.0;2011-10-03 13:39:21;0.0;67
173829;A_SUBMITTED;112;5000;0.0;2011-10-02 08:54:34;85453.0;33
173829;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-02 08:54:34;85453.0;33
173829;A_PREACCEPTED;10889;5000;85389.0;2011-10-03 08:37:43;64.0;55
173829;A_DECLINED;10889;5000;85453.0;2011-10-03 08:38:47;0.0;54
173832;A_SUBMITTED;112;10000;0.0;2011-10-02 08:54:39;45.0;34
173832;A_PARTLYSUBMITTED;112;10000;1.0;2011-10-02 08:54:40;44.0;34
173832;A_DECLINED;112;10000;45.0;2011-10-02 08:55:24;0.0;33
173835;A_SUBMITTED;112;10000;0.0;2011-10-02 09:20:29;1396334.0;34
173835;A_PARTLYSUBMITTED;112;10000;1.0;2011-10-02 09:20:30;1396333.0;34
173835;A_PREACCEPTED;112;10000;50.0;2011-10-02 09:21:19;1396284.0;34
173835;A_ACCEPTED;11180;10000;86921.0;2011-10-03 09:29:10;1309413.0;55
173835;A_FINALIZED;11180;10000;87330.0;2011-10-03 09:35:59;1309004.0;55
173835;A_CANCELLED;10861;10000;1396334.0;2011-10-18 13:12:43;0.0;485
173838;A_SUBMITTED;112;8000;0.0;2011-10-02 09:52:41;41.0;35
173838;A_PARTLYSUBMITTED;112;8000;0.0;2011-10-02 09:52:41;41.0;35
173838;A_DECLINED;112;8000;41.0;2011-10-02 09:53:22;0.0;34
173841;A_SUBMITTED;112;10000;0.0;2011-10-02 09:57:22;183718.0;35
173841;A_PARTLYSUBMITTED;112;10000;0.0;2011-10-02 09:57:22;183718.0;35
173841;A_PREACCEPTED;112;10000;33.0;2011-10-02 09:57:55;183685.0;35
173841;A_CANCELLED;11001;10000;183718.0;2011-10-04 12:59:20;0.0;103
173844;A_SUBMITTED;112;15500;0.0;2011-10-02 10:03:26;791615.0;36
173844;A_PARTLYSUBMITTED;112;15500;0.0;2011-10-02 10:03:26;791615.0;36
173844;A_PREACCEPTED;112;15500;49.0;2011-10-02 10:04:15;791566.0;36
173844;A_ACCEPTED;11201;15500;94351.0;2011-10-03 12:15:57;697264.0;64
173844;A_FINALIZED;11201;15500;94579.0;2011-10-03 12:19:45;697036.0;65
173844;A_APPROVED;10629;15500;791615.0;2011-10-11 13:57:01;0.0;349
173844;A_REGISTERED;10629;15500;791615.0;2011-10-11 13:57:01;0.0;349
173844;A_ACTIVATED;10629;15500;791615.0;2011-10-11 13:57:01;0.0;349
173847;A_SUBMITTED;112;5000;0.0;2011-10-02 10:26:19;861952.0;37
173847;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-02 10:26:19;861952.0;37
173847;A_PREACCEPTED;112;5000;44.0;2011-10-02 10:27:03;861908.0;37
173847;A_ACCEPTED;11202;5000;82395.0;2011-10-03 09:19:34;779557.0;55
173847;A_FINALIZED;11202;5000;82546.0;2011-10-03 09:22:05;779406.0;55
173847;A_DECLINED;10138;5000;861952.0;2011-10-12 09:52:11;0.0;368
173850;A_SUBMITTED;112;6500;0.0;2011-10-02 10:30:23;40.0;38
173850;A_PARTLYSUBMITTED;112;6500;0.0;2011-10-02 10:30:23;40.0;38
173850;A_DECLINED;112;6500;40.0;2011-10-02 10:31:03;0.0;37
173853;A_SUBMITTED;112;7500;0.0;2011-10-02 10:33:24;34.0;38
173853;A_PARTLYSUBMITTED;112;7500;0.0;2011-10-02 10:33:24;34.0;38
173853;A_DECLINED;112;7500;34.0;2011-10-02 10:33:58;0.0;37
173856;A_SUBMITTED;112;12000;0.0;2011-10-02 10:45:33;78059.0;38
173856;A_PARTLYSUBMITTED;112;12000;0.0;2011-10-02 10:45:33;78059.0;38
173856;A_DECLINED;11001;12000;78059.0;2011-10-03 08:26:32;0.0;58
173859;A_SUBMITTED;112;5000;0.0;2011-10-02 10:47:41;708971.0;39
173859;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-02 10:47:41;708971.0;39
173859;A_PREACCEPTED;11001;5000;78061.0;2011-10-03 08:28:42;630910.0;58
173859;A_ACCEPTED;11120;5000;89078.0;2011-10-03 11:32:19;619893.0;62
173859;A_FINALIZED;11120;5000;89364.0;2011-10-03 11:37:05;619607.0;62
173859;A_CANCELLED;11120;5000;708971.0;2011-10-10 15:43:52;0.0;322
173862;A_SUBMITTED;112;10000;0.0;2011-10-02 11:04:39;77127.0;40
173862;A_PARTLYSUBMITTED;112;10000;0.0;2011-10-02 11:04:39;77127.0;40
173862;A_DECLINED;11001;10000;77127.0;2011-10-03 08:30:06;0.0;56
173865;A_SUBMITTED;112;5000;0.0;2011-10-02 11:17:02;46.0;41
173865;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-02 11:17:02;46.0;41
173865;A_DECLINED;112;5000;46.0;2011-10-02 11:17:48;0.0;40
173868;A_SUBMITTED;112;5000;0.0;2011-10-02 11:24:18;2058195.0;41
173868;A_PARTLYSUBMITTED;112;5000;1.0;2011-10-02 11:24:19;2058194.0;41
173868;A_PREACCEPTED;112;5000;45.0;2011-10-02 11:25:03;2058150.0;41
173868;A_ACCEPTED;11180;5000;78825.0;2011-10-03 09:18:03;1979370.0;55
173868;A_FINALIZED;11180;5000;79043.0;2011-10-03 09:21:41;1979152.0;55
173868;A_DECLINED;10609;5000;2058195.0;2011-10-26 07:07:33;0.0;610
173871;A_SUBMITTED;112;15500;0.0;2011-10-02 12:05:34;1026019.0;42
173871;A_PARTLYSUBMITTED;112;15500;2.0;2011-10-02 12:05:36;1026017.0;42
173871;A_PREACCEPTED;112;15500;44.0;2011-10-02 12:06:18;1025975.0;42
173871;A_ACCEPTED;10909;15500;196410.0;2011-10-04 18:39:04;829609.0;116
173871;A_FINALIZED;10909;15500;196512.0;2011-10-04 18:40:46;829507.0;116
173871;A_DECLINED;10138;15500;1026019.0;2011-10-14 09:05:53;0.0;411
173874;A_SUBMITTED;112;12500;0.0;2011-10-02 12:10:37;3.0;43
173874;A_PARTLYSUBMITTED;112;12500;0.0;2011-10-02 12:10:37;3.0;43
173874;A_DECLINED;112;12500;3.0;2011-10-02 12:10:40;0.0;42
173877;A_SUBMITTED;112;29387;0.0;2011-10-02 12:21:47;41.0;43
173877;A_PARTLYSUBMITTED;112;29387;0.0;2011-10-02 12:21:47;41.0;43
173877;A_DECLINED;112;29387;41.0;2011-10-02 12:22:28;0.0;42
173880;A_SUBMITTED;112;50000;0.0;2011-10-02 12:24:15;2853923.0;43
173880;A_PARTLYSUBMITTED;112;50000;0.0;2011-10-02 12:24:15;2853923.0;43
173880;A_PREACCEPTED;11001;50000;72450.0;2011-10-03 08:31:45;2781473.0;57
173880;A_ACCEPTED;11201;50000;88443.0;2011-10-03 12:58:18;2765480.0;67
173880;A_FINALIZED;11201;50000;88590.0;2011-10-03 13:00:45;2765333.0;67
173880;A_APPROVED;10138;50000;2853923.0;2011-11-04 12:09:38;0.0;641
173880;A_REGISTERED;10138;50000;2853923.0;2011-11-04 12:09:38;0.0;641
173880;A_ACTIVATED;10138;50000;2853923.0;2011-11-04 12:09:38;0.0;641
173883;A_SUBMITTED;112;2500;0.0;2011-10-02 12:46:35;3.0;44
173883;A_PARTLYSUBMITTED;112;2500;1.0;2011-10-02 12:46:36;2.0;44
173883;A_DECLINED;112;2500;3.0;2011-10-02 12:46:38;0.0;43
173886;A_SUBMITTED;112;3000;0.0;2011-10-02 12:52:34;38.0;44
173886;A_PARTLYSUBMITTED;112;3000;0.0;2011-10-02 12:52:34;38.0;44
173886;A_DECLINED;112;3000;38.0;2011-10-02 12:53:12;0.0;43
173889;A_SUBMITTED;112;7500;0.0;2011-10-02 13:42:12;68058.0;44
173889;A_PARTLYSUBMITTED;112;7500;2.0;2011-10-02 13:42:14;68056.0;44
173889;A_DECLINED;11001;7500;68058.0;2011-10-03 08:36:30;0.0;55
173892;A_SUBMITTED;112;15000;0.0;2011-10-02 13:53:44;37.0;45
173892;A_PARTLYSUBMITTED;112;15000;1.0;2011-10-02 13:53:45;36.0;45
173892;A_DECLINED;112;15000;37.0;2011-10-02 13:54:21;0.0;44
173895;A_SUBMITTED;112;5500;0.0;2011-10-02 15:03:10;40.0;45
173895;A_PARTLYSUBMITTED;112;5500;0.0;2011-10-02 15:03:10;40.0;45
173895;A_DECLINED;112;5500;40.0;2011-10-02 15:03:50;0.0;44
173898;A_SUBMITTED;112;7000;0.0;2011-10-02 15:05:39;964507.0;45
173898;A_PARTLYSUBMITTED;112;7000;1.0;2011-10-02 15:05:40;964506.0;45
173898;A_PREACCEPTED;10889;7000;63086.0;2011-10-03 08:37:05;901421.0;55
